Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,478,Mauritania,5510,Production,142,Groundnuts,2020,2020,tonnes,876.77,E,Estimated value
QCL,Crops and livestock products,478,Mauritania,5510,Production,231,Eggs,2020,2020,tonnes,5577.14,I,Imputed value
QCL,Crops and livestock products,478,Mauritania,5513,Production,231,Eggs,2020,2020,1000 No,154921,I,Imputed value
QCL,Crops and livestock products,478,Mauritania,5510,Production,112,Maize (Meal),2020,2020,tonnes,15000,T,Unofficial figure
QCL,Crops and livestock products,478,Mauritania,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,30847.64,I,Imputed value
QCL,Crops and livestock products,478,Mauritania,5510,Production,21121,Poultry Meat,2020,2020,tonnes,4314.07,I,Imputed value
QCL,Crops and livestock products,478,Mauritania,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,19503.93,I,Imputed value
QCL,Crops and livestock products,478,Mauritania,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,0,I,Imputed value
QCL,Crops and livestock products,478,Mauritania,5510,Production,1359.9,Other Fruit,2020,2020,tonnes,3091.26,I,Imputed value
QCL,Crops and livestock products,478,Mauritania,5510,Production,1709.9,Other Pulses,2020,2020,tonnes,21574.59,E,Estimated value
QCL,Crops and livestock products,478,Mauritania,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,4802.06,I,Imputed value
QCL,Crops and livestock products,478,Mauritania,5510,Production,1510,Potatoes,2020,2020,tonnes,2249.17,I,Imputed value
QCL,Crops and livestock products,478,Mauritania,5510,Production,2211,Milk,2020,2020,tonnes,148065.32,I,Imputed value
QCL,Crops and livestock products,478,Mauritania,5510,Production,113,Rice,2020,2020,tonnes,291300,A,Official figure
QCL,Crops and livestock products,478,Mauritania,5510,Production,1530,Root Vegetables,2020,2020,tonnes,5273.91,I,Imputed value
QCL,Crops and livestock products,478,Mauritania,5510,Production,111,Wheat & Rye (Bread),2020,2020,tonnes,7257.05,I,Imputed value
QCL,Crops and livestock products,480,Mauritius,5510,Production,1312,Bananas,2020,2020,tonnes,7952,A,Official figure
QCL,Crops and livestock products,480,Mauritius,5510,Production,1212,Brassicas,2020,2020,tonnes,4008,A,Official figure
QCL,Crops and livestock products,480,Mauritius,5510,Production,1520.01,Cassava,2020,2020,tonnes,668,A,Official figure
QCL,Crops and livestock products,480,Mauritius,5510,Production,1610,Coffee,2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,480,Mauritius,5510,Production,142,Groundnuts,2020,2020,tonnes,364,A,Official figure
QCL,Crops and livestock products,480,Mauritius,5510,Production,231,Eggs,2020,2020,tonnes,12000,A,Official figure
QCL,Crops and livestock products,480,Mauritius,5513,Production,231,Eggs,2020,2020,1000 No,218182,A,Official figure
QCL,Crops and livestock products,480,Mauritius,5510,Production,112,Maize (Meal),2020,2020,tonnes,778,A,Official figure
QCL,Crops and livestock products,480,Mauritius,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,1700.81,I,Imputed value
QCL,Crops and livestock products,480,Mauritius,5510,Production,21121,Poultry Meat,2020,2020,tonnes,47500,A,Official figure
QCL,Crops and livestock products,480,Mauritius,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,20.2,I,Imputed value
QCL,Crops and livestock products,480,Mauritius,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,605.75,I,Imputed value
QCL,Crops and livestock products,480,Mauritius,5510,Production,1329,Citrus Fruit,2020,2020,tonnes,644.61,E,Estimated value
QCL,Crops and livestock products,480,Mauritius,5510,Production,1359.9,Other Fruit,2020,2020,tonnes,5703.81,E,Estimated value
QCL,Crops and livestock products,480,Mauritius,5510,Production,1709.9,Other Pulses,2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,480,Mauritius,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,2726,A,Official figure
QCL,Crops and livestock products,480,Mauritius,5510,Production,1242,Peas,2020,2020,tonnes,0,A,Official figure
QCL,Crops and livestock products,480,Mauritius,5510,Production,1510,Potatoes,2020,2020,tonnes,14192,A,Official figure
QCL,Crops and livestock products,480,Mauritius,5510,Production,2211,Milk,2020,2020,tonnes,1800,A,Official figure
QCL,Crops and livestock products,480,Mauritius,5510,Production,113,Rice,2020,2020,tonnes,0,A,Official figure
QCL,Crops and livestock products,480,Mauritius,5510,Production,1802,Cane Sugar,2020,2020,tonnes,2620874,A,Official figure
QCL,Crops and livestock products,480,Mauritius,5510,Production,1530,Root Vegetables,2020,2020,tonnes,530,A,Official figure
QCL,Crops and livestock products,480,Mauritius,5510,Production,1234,Tomatoes,2020,2020,tonnes,8298,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,1341,Apples,2020,2020,tonnes,714203.2,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,1312,Bananas,2020,2020,tonnes,2464171.34,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,115,Barley (Beer),2020,2020,tonnes,864293.27,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,1212,Brassicas,2020,2020,tonnes,244606.5,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,1372,Soymilk,2020,2020,tonnes,4077.27,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,1520.01,Cassava,2020,2020,tonnes,26696.48,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,22251.01,Cheese,2020,2020,tonnes,160780.38,I,Imputed value
QCL,Crops and livestock products,484,Mexico,5510,Production,1640,Dark Chocolate,2020,2020,tonnes,29428.77,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,1610,Coffee,2020,2020,tonnes,175554.62,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,1330,Wines,2020,2020,tonnes,453520.13,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,142,Groundnuts,2020,2020,tonnes,101251.07,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,231,Eggs,2020,2020,tonnes,3015960.12,A,Official figure
QCL,Crops and livestock products,484,Mexico,5513,Production,231,Eggs,2020,2020,1000 No,56904908,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,112,Maize (Meal),2020,2020,tonnes,27424527.55,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,2081261.6,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,21121,Poultry Meat,2020,2020,tonnes,3578694.12,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,40000.62,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,1652362.26,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,2910,Fish (farmed),2020,2020,tonnes,54165.28,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,117,Oatmeal,2020,2020,tonnes,69016.31,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,2167,Olive Oil,2020,2020,tonnes,610.5,I,Imputed value
QCL,Crops and livestock products,484,Mexico,5510,Production,1253.01,Onions & Leeks,2020,2020,tonnes,97864.92,E,Estimated value
QCL,Crops and livestock products,484,Mexico,5510,Production,1329,Citrus Fruit,2020,2020,tonnes,335366.55,I,Imputed value
QCL,Crops and livestock products,484,Mexico,5510,Production,1359.9,Other Fruit,2020,2020,tonnes,512828.54,E,Estimated value
QCL,Crops and livestock products,484,Mexico,5510,Production,1379.9,Nuts,2020,2020,tonnes,122254.95,E,Estimated value
QCL,Crops and livestock products,484,Mexico,5510,Production,1709.9,Other Pulses,2020,2020,tonnes,579.75,I,Imputed value
QCL,Crops and livestock products,484,Mexico,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,812389.21,E,Estimated value
QCL,Crops and livestock products,484,Mexico,5510,Production,2165,Palm Oil,2020,2020,tonnes,299200,T,Unofficial figure
QCL,Crops and livestock products,484,Mexico,5510,Production,1242,Peas,2020,2020,tonnes,70059.36,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,1510,Potatoes,2020,2020,tonnes,1943910.46,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,21641.01,Rapeseed Oil,2020,2020,tonnes,534900,T,Unofficial figure
QCL,Crops and livestock products,484,Mexico,5510,Production,2211,Milk,2020,2020,tonnes,12563699.56,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,113,Rice,2020,2020,tonnes,295337.84,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,2161,Soybean Oil,2020,2020,tonnes,882318,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,141,Tofu,2020,2020,tonnes,246018.87,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,1354,Wine,2020,2020,tonnes,557514.2,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,1801,Beet Sugar,2020,2020,tonnes,861.23,E,Estimated value
QCL,Crops and livestock products,484,Mexico,5510,Production,1802,Cane Sugar,2020,2020,tonnes,53952698.23,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,21631.01,Sunflower Oil,2020,2020,tonnes,9300,T,Unofficial figure
QCL,Crops and livestock products,484,Mexico,5510,Production,1530,Root Vegetables,2020,2020,tonnes,75396.19,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,1234,Tomatoes,2020,2020,tonnes,4137341.85,A,Official figure
QCL,Crops and livestock products,484,Mexico,5510,Production,111,Wheat & Rye (Bread),2020,2020,tonnes,2986689.24,A,Official figure
QCL,Crops and livestock products,583,Micronesia (Federated States of),5510,Production,1312,Bananas,2020,2020,tonnes,2039.2,I,Imputed value
QCL,Crops and livestock products,583,Micronesia (Federated States of),5510,Production,1520.01,Cassava,2020,2020,tonnes,9155.05,E,Estimated value
QCL,Crops and livestock products,583,Micronesia (Federated States of),5510,Production,1640,Dark Chocolate,2020,2020,tonnes,31.37,I,Imputed value
QCL,Crops and livestock products,583,Micronesia (Federated States of),5510,Production,231,Eggs,2020,2020,tonnes,201.96,E,Estimated value
QCL,Crops and livestock products,583,Micronesia (Federated States of),5513,Production,231,Eggs,2020,2020,1000 No,3900,E,Estimated value
QCL,Crops and livestock products,583,Micronesia (Federated States of),5510,Production,112,Maize (Meal),2020,2020,tonnes,90.96,E,Estimated value
QCL,Crops and livestock products,583,Micronesia (Federated States of),5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,259.61,I,Imputed value
QCL,Crops and livestock products,583,Micronesia (Federated States of),5510,Production,21121,Poultry Meat,2020,2020,tonnes,160.85,I,Imputed value
QCL,Crops and livestock products,583,Micronesia (Federated States of),5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,13.46,I,Imputed value
QCL,Crops and livestock products,583,Micronesia (Federated States of),5510,Production,21113.01,Pig Meat,2020,2020,tonnes,1070.27,I,Imputed value
QCL,Crops and livestock products,583,Micronesia (Federated States of),5510,Production,1329,Citrus Fruit,2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,583,Micronesia (Federated States of),5510,Production,1359.9,Other Fruit,2020,2020,tonnes,279.44,I,Imputed value
QCL,Crops and livestock products,583,Micronesia (Federated States of),5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,3543.27,I,Imputed value
QCL,Crops and livestock products,583,Micronesia (Federated States of),5510,Production,113,Rice,2020,2020,tonnes,175.35,E,Estimated value
QCL,Crops and livestock products,583,Micronesia (Federated States of),5510,Production,1530,Root Vegetables,2020,2020,tonnes,3115.44,I,Imputed value
QCL,Crops and livestock products,496,Mongolia,5510,Production,115,Barley (Beer),2020,2020,tonnes,3234.81,A,Official figure
QCL,Crops and livestock products,496,Mongolia,5510,Production,1212,Brassicas,2020,2020,tonnes,24376.94,A,Official figure
QCL,Crops and livestock products,496,Mongolia,5510,Production,231,Eggs,2020,2020,tonnes,8482,A,Official figure
QCL,Crops and livestock products,496,Mongolia,5513,Production,231,Eggs,2020,2020,1000 No,169650,A,Official figure
QCL,Crops and livestock products,496,Mongolia,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,158476.61,A,Official figure
QCL,Crops and livestock products,496,Mongolia,5510,Production,21121,Poultry Meat,2020,2020,tonnes,539,A,Official figure
QCL,Crops and livestock products,496,Mongolia,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,129163.05,A,Official figure
QCL,Crops and livestock products,496,Mongolia,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,286,A,Official figure
QCL,Crops and livestock products,496,Mongolia,5510,Production,2910,Fish (farmed),2020,2020,tonnes,180.56,A,Official figure
QCL,Crops and livestock products,496,Mongolia,5510,Production,117,Oatmeal,2020,2020,tonnes,16596.3,A,Official figure
QCL,Crops and livestock products,496,Mongolia,5510,Production,1359.9,Other Fruit,2020,2020,tonnes,1600.23,A,Official figure
QCL,Crops and livestock products,496,Mongolia,5510,Production,1379.9,Nuts,2020,2020,tonnes,4877.26,E,Estimated value
QCL,Crops and livestock products,496,Mongolia,5510,Production,1709.9,Other Pulses,2020,2020,tonnes,1435.45,I,Imputed value
QCL,Crops and livestock products,496,Mongolia,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,14245.09,A,Official figure
QCL,Crops and livestock products,496,Mongolia,5510,Production,1510,Potatoes,2020,2020,tonnes,244261.6,A,Official figure
QCL,Crops and livestock products,496,Mongolia,5510,Production,21641.01,Rapeseed Oil,2020,2020,tonnes,18,A,Official figure
QCL,Crops and livestock products,496,Mongolia,5510,Production,2211,Milk,2020,2020,tonnes,519555.94,A,Official figure
QCL,Crops and livestock products,496,Mongolia,5510,Production,1234,Tomatoes,2020,2020,tonnes,2308,A,Official figure
QCL,Crops and livestock products,496,Mongolia,5510,Production,111,Wheat & Rye (Bread),2020,2020,tonnes,406129.13,A,Official figure
QCL,Crops and livestock products,496,Mongolia,5510,Production,22230.01,Beef (dairy herd),2020,2020,tonnes,32866,A,Official figure
QCL,Crops and livestock products,499,Montenegro,5510,Production,1341,Apples,2020,2020,tonnes,1402,A,Official figure
QCL,Crops and livestock products,499,Montenegro,5510,Production,115,Barley (Beer),2020,2020,tonnes,934,A,Official figure
QCL,Crops and livestock products,499,Montenegro,5510,Production,1212,Brassicas,2020,2020,tonnes,9457,A,Official figure
QCL,Crops and livestock products,499,Montenegro,5510,Production,22251.01,Cheese,2020,2020,tonnes,10036.83,I,Imputed value
QCL,Crops and livestock products,499,Montenegro,5510,Production,1330,Wines,2020,2020,tonnes,21269,A,Official figure
QCL,Crops and livestock products,499,Montenegro,5510,Production,231,Eggs,2020,2020,tonnes,5877.78,T,Unofficial figure
QCL,Crops and livestock products,499,Montenegro,5513,Production,231,Eggs,2020,2020,1000 No,113504,A,Official figure
QCL,Crops and livestock products,499,Montenegro,5510,Production,112,Maize (Meal),2020,2020,tonnes,2547,A,Official figure
QCL,Crops and livestock products,499,Montenegro,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,6010,A,Official figure
QCL,Crops and livestock products,499,Montenegro,5510,Production,21121,Poultry Meat,2020,2020,tonnes,1264.4,A,Official figure
QCL,Crops and livestock products,499,Montenegro,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,98.41,I,Imputed value
QCL,Crops and livestock products,499,Montenegro,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,4002,A,Official figure
QCL,Crops and livestock products,499,Montenegro,5510,Production,2910,Fish (farmed),2020,2020,tonnes,335,A,Official figure
QCL,Crops and livestock products,499,Montenegro,5510,Production,117,Oatmeal,2020,2020,tonnes,599,A,Official figure
QCL,Crops and livestock products,499,Montenegro,5510,Production,2167,Olive Oil,2020,2020,tonnes,19.52,I,Imputed value
QCL,Crops and livestock products,499,Montenegro,5510,Production,1359.9,Other Fruit,2020,2020,tonnes,493.16,I,Imputed value
QCL,Crops and livestock products,499,Montenegro,5510,Production,1242,Peas,2020,2020,tonnes,281.18,I,Imputed value
QCL,Crops and livestock products,499,Montenegro,5510,Production,1510,Potatoes,2020,2020,tonnes,29460,A,Official figure
